# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
9.92708e+02	2.22502e-02	6.42665e-03	4.06201	4.50942	1.29620e-05
9.93078e+02	2.22528e-02	5.82720e-03	4.80911	2.93182	1.29620e-05
9.93449e+02	2.22594e-02	6.13808e-03	5.57480	1.37334	1.29620e-05
9.93819e+02	2.22591e-02	6.30233e-03	0.21933	5.97140	1.29620e-05
9.94189e+02	2.22540e-02	5.46198e-03	1.10163	4.37040	1.29620e-05
9.94559e+02	2.22584e-02	5.95198e-03	2.11599	2.64754	1.29620e-05
9.94929e+02	2.22632e-02	5.50746e-03	3.26302	0.85630	1.29620e-05
9.95299e+02	2.22613e-02	5.75725e-03	4.40350	5.39106	1.29620e-05
9.95669e+02	2.22621e-02	6.63528e-03	5.71303	3.51073	1.29620e-05
9.96040e+02	2.22553e-02	5.74520e-03	0.70585	1.70164	1.29620e-05
9.96410e+02	2.22571e-02	5.97160e-03	2.13779	6.05642	1.29620e-05
9.96780e+02	2.22622e-02	5.43580e-03	3.65686	4.07903	1.29620e-05
9.97150e+02	2.22573e-02	5.91108e-03	5.08719	2.22735	1.29620e-05
9.97520e+02	2.22580e-02	6.34031e-03	0.47392	0.17155	1.29620e-05
9.97890e+02	2.22515e-02	5.81875e-03	2.14958	4.43182	1.29620e-05
9.98260e+02	2.22492e-02	6.44601e-03	3.95577	2.31489	1.29620e-05
9.98630e+02	2.22545e-02	5.76152e-03	5.84154	0.15574	1.29620e-05
9.99001e+02	2.22605e-02	6.09137e-03	1.44953	4.31125	1.29620e-05
9.99371e+02	2.22631e-02	5.37903e-03	3.51927	2.04302	1.29620e-05
9.99741e+02	2.22583e-02	6.01698e-03	5.44112	6.21665	1.29620e-05
1.00011e+03	2.22555e-02	6.23357e-03	1.36025	3.88788	1.29620e-05
1.00048e+03	2.22614e-02	5.45484e-03	3.53854	1.62196	1.29620e-05
1.00085e+03	2.22622e-02	6.65218e-03	5.92469	5.46812	1.29620e-05
1.00122e+03	2.22508e-02	5.70893e-03	1.98777	3.10831	1.29620e-05
1.00159e+03	2.22537e-02	6.05628e-03	4.46231	0.65647	1.29620e-05
1.00196e+03	2.22551e-02	5.51455e-03	0.62633	4.55302	1.29620e-05
1.00233e+03	2.22481e-02	6.32863e-03	3.24758	2.02840	1.29620e-05
1.00270e+03	2.22545e-02	5.73408e-03	5.91140	5.78218	1.29620e-05
1.00307e+03	2.22544e-02	6.25012e-03	2.40505	3.17631	1.29620e-05
1.00344e+03	2.22523e-02	5.72512e-03	5.23301	0.55670	1.29620e-05
1.00381e+03	2.22587e-02	5.96996e-03	1.83501	4.19974	1.29620e-05
1.00418e+03	2.22521e-02	5.54618e-03	4.78801	1.52916	1.29620e-05
1.00455e+03	2.22608e-02	6.00284e-03	1.51223	5.12392	1.29620e-05
1.00492e+03	2.22523e-02	5.76806e-03	4.61935	2.34722	1.29620e-05
1.00529e+03	2.22602e-02	6.27677e-03	1.53065	5.82855	1.29620e-05
1.00566e+03	2.22523e-02	5.78968e-03	4.84257	2.94697	1.29620e-05
1.00603e+03	2.22583e-02	5.95456e-03	1.89517	0.07778	1.29620e-05
1.00640e+03	2.22519e-02	5.45967e-03	5.29282	3.46717	1.29620e-05
1.00677e+03	2.22543e-02	6.03141e-03	2.50038	0.51698	1.29620e-05
1.00714e+03	2.22549e-02	5.75042e-03	6.05036	3.82807	1.29620e-05
1.00751e+03	2.22471e-02	6.53657e-03	3.43129	0.77836	1.29620e-05
1.00788e+03	2.22546e-02	5.69251e-03	0.84923	4.01233	1.29620e-05
1.00825e+03	2.22555e-02	6.03365e-03	4.69753	0.85199	1.29620e-05
1.00862e+03	2.22515e-02	5.49680e-03	2.19299	4.08222	1.29620e-05
1.00899e+03	2.22601e-02	6.42600e-03	6.15644	0.88059	1.29620e-05
1.00936e+03	2.22619e-02	5.46113e-03	3.85727	3.97885	1.29620e-05
1.00973e+03	2.22545e-02	6.21362e-03	1.72919	0.65932	1.29620e-05
1.01010e+03	2.22595e-02	6.11745e-03	5.83382	3.71149	1.29620e-05
1.01047e+03	2.22600e-02	5.47330e-03	3.83324	0.31191	1.29620e-05
1.01085e+03	2.22598e-02	5.92417e-03	1.75940	3.33151	1.29620e-05
1.01122e+03	2.22551e-02	5.75761e-03	6.15632	6.20104	1.29620e-05
1.01159e+03	2.22522e-02	6.30794e-03	4.36354	2.73042	1.29620e-05
1.01196e+03	2.22528e-02	5.66455e-03	2.58519	5.56589	1.29620e-05
1.01233e+03	2.22554e-02	6.14240e-03	0.95841	2.00262	1.29620e-05
1.01270e+03	2.22582e-02	6.00072e-03	5.54085	4.83508	1.29620e-05
1.01307e+03	2.22560e-02	5.74480e-03	4.07539	1.18387	1.29620e-05
1.01344e+03	2.22519e-02	6.30500e-03	2.63057	3.83204	1.29620e-05
1.01381e+03	2.22528e-02	5.62503e-03	1.22723	0.19325	1.29620e-05
1.01418e+03	2.22596e-02	6.31069e-03	6.24086	2.73978	1.29620e-05
1.01455e+03	2.22568e-02	5.77446e-03	4.92054	5.37508	1.29620e-05
1.01492e+03	2.22584e-02	5.66228e-03	3.83102	1.53191	1.29620e-05
1.01529e+03	2.22508e-02	6.34724e-03	2.74324	4.00669	1.29620e-05
1.01566e+03	2.22508e-02	5.63471e-03	1.69501	0.17047	1.29620e-05
1.01603e+03	2.22558e-02	6.14996e-03	0.78192	2.54408	1.29620e-05
1.01640e+03	2.22600e-02	6.05066e-03	6.11860	4.98937	1.29620e-05
1.01677e+03	2.22517e-02	5.63220e-03	5.34413	1.01452	1.29620e-05
1.01714e+03	2.22551e-02	6.27729e-03	4.68832	3.24132	1.29620e-05
1.01751e+03	2.22625e-02	5.36089e-03	4.03279	5.50497	1.29620e-05
1.01788e+03	2.22626e-02	5.33300e-03	3.51487	1.38455	1.29620e-05
1.01825e+03	2.22495e-02	6.20267e-03	2.94859	3.63113	1.29620e-05
1.01862e+03	2.22522e-02	5.75652e-03	2.48000	5.81775	1.29620e-05
1.01899e+03	2.22588e-02	5.84932e-03	2.20616	1.56300	1.29620e-05
1.01936e+03	2.22578e-02	5.92068e-03	1.92245	3.63744	1.29620e-05
1.01973e+03	2.22510e-02	5.41080e-03	1.68731	5.70071	1.29620e-05
1.02010e+03	2.22546e-02	6.11888e-03	1.57927	1.38940	1.29620e-05
1.02047e+03	2.22598e-02	6.24916e-03	1.50448	3.36524	1.29620e-05
1.02084e+03	2.22512e-02	5.60781e-03	1.53577	5.24603	1.29620e-05
1.02121e+03	2.22541e-02	5.97743e-03	1.66280	0.80962	1.29620e-05
1.02158e+03	2.22595e-02	5.89937e-03	1.75443	2.72878	1.29620e-05
1.02195e+03	2.22505e-02	5.74661e-03	2.00458	4.52615	1.29620e-05
1.02232e+03	2.22604e-02	5.72936e-03	2.37399	6.24082	1.29620e-05
1.02269e+03	2.22506e-02	6.09505e-03	2.78996	1.66166	1.29620e-05
1.02306e+03	2.22585e-02	5.20419e-03	3.13994	3.46880	1.29620e-05
1.02343e+03	2.22587e-02	5.61860e-03	3.76982	5.03291	1.29620e-05
1.02380e+03	2.22518e-02	6.27894e-03	4.36768	0.38140	1.29620e-05
1.02417e+03	2.22574e-02	5.90979e-03	5.03239	1.98428	1.29620e-05
1.02454e+03	2.22530e-02	5.45149e-03	5.80392	3.51508	1.29620e-05
1.02491e+03	2.22576e-02	6.30069e-03	0.33818	5.03724	1.29620e-05
1.02528e+03	2.22609e-02	6.32426e-03	1.22208	0.24642	1.29620e-05
1.02565e+03	2.22504e-02	5.67203e-03	2.23809	1.64363	1.29620e-05
1.02602e+03	2.22632e-02	5.26529e-03	3.32640	2.97885	1.29620e-05
1.02639e+03	2.22519e-02	6.07455e-03	4.37486	4.41518	1.29620e-05
1.02676e+03	2.22581e-02	6.26515e-03	5.53707	5.77636	1.29620e-05
1.02713e+03	2.22544e-02	5.69293e-03	0.57470	0.73014	1.29620e-05
1.02750e+03	2.22557e-02	5.77677e-03	1.95581	1.94407	1.29620e-05
1.02787e+03	2.22470e-02	6.27906e-03	3.32898	3.20195	1.29620e-05
1.02824e+03	2.22570e-02	5.95488e-03	4.80228	4.39753	1.29620e-05
1.02861e+03	2.22545e-02	5.74169e-03	0.14221	5.47822	1.29620e-05
1.02898e+03	2.22543e-02	5.88389e-03	1.80045	0.27772	1.29620e-05
1.02935e+03	2.22467e-02	6.27840e-03	3.45638	1.39883	1.29620e-05
1.02972e+03	2.22568e-02	6.18130e-03	5.21511	2.45510	1.29620e-05
1.03009e+03	2.22539e-02	5.64325e-03	0.83417	3.40225	1.29620e-05
1.03046e+03	2.22629e-02	5.27917e-03	2.81068	4.31256	1.29620e-05
1.03083e+03	2.22554e-02	6.06522e-03	4.79607	5.24921	1.29620e-05
1.03120e+03	2.22611e-02	6.37339e-03	0.55573	6.16586	1.29620e-05
1.03157e+03	2.22530e-02	5.58797e-03	2.69058	0.71750	1.29620e-05
1.03194e+03	2.22509e-02	5.45317e-03	4.92723	1.51267	1.29620e-05
1.03231e+03	2.22553e-02	6.20912e-03	0.94875	2.27585	1.29620e-05
1.03268e+03	2.22464e-02	6.47629e-03	3.33607	2.99346	1.29620e-05
1.03305e+03	2.22585e-02	6.05967e-03	5.75853	3.71303	1.29620e-05
1.03342e+03	2.22502e-02	5.42164e-03	1.98850	4.37669	1.29620e-05
1.03379e+03	2.22515e-02	5.70833e-03	4.57952	4.99940	1.29620e-05
1.03416e+03	2.22548e-02	6.33443e-03	1.02710	5.51796	1.29620e-05
1.03453e+03	2.22474e-02	6.16631e-03	3.74896	6.08281	1.29620e-05
1.03490e+03	2.22602e-02	6.04388e-03	0.22351	0.36503	1.29620e-05
1.03527e+03	2.22568e-02	5.50825e-03	3.07886	0.86822	1.29620e-05
1.03564e+03	2.22541e-02	5.71876e-03	6.13580	1.20644	1.29620e-05
1.03601e+03	2.22629e-02	5.24866e-03	2.89528	1.59587	1.29620e-05
1.03638e+03	2.22597e-02	6.37716e-03	5.96260	1.99559	1.29620e-05
1.03675e+03	2.22491e-02	6.34023e-03	2.85110	2.30174	1.29620e-05
1.03712e+03	2.22593e-02	6.07233e-03	6.07189	2.62195	1.29620e-05
1.03749e+03	2.22572e-02	5.20728e-03	3.05515	2.93142	1.29620e-05
1.03787e+03	2.22547e-02	5.71286e-03	0.20118	3.11503	1.29620e-05
1.03824e+03	2.22587e-02	5.66361e-03	3.78522	3.18037	1.29620e-05
1.03861e+03	2.22545e-02	6.07889e-03	1.00847	3.35836	1.29620e-05
1.03898e+03	2.22534e-02	6.03032e-03	4.58671	3.50164	1.29620e-05
1.03935e+03	2.22567e-02	6.10428e-03	1.98302	3.57991	1.29620e-05
1.03972e+03	2.22583e-02	6.04246e-03	5.73890	3.61886	1.29620e-05
1.04009e+03	2.22588e-02	5.12708e-03	3.24366	3.66008	1.29620e-05
1.04046e+03	2.22546e-02	5.65965e-03	0.87551	3.61146	1.29620e-05
1.04083e+03	2.22510e-02	5.68951e-03	4.93307	3.45609	1.29620e-05
1.04120e+03	2.22623e-02	5.28007e-03	2.71513	3.32977	1.29620e-05
1.04157e+03	2.22563e-02	6.23171e-03	0.52132	3.21420	1.29620e-05
1.04194e+03	2.22547e-02	6.22435e-03	4.73940	2.98101	1.29620e-05
1.04231e+03	2.22504e-02	6.03007e-03	2.74196	2.74224	1.29620e-05
1.04268e+03	2.22606e-02	6.05769e-03	0.71956	2.56471	1.29620e-05
1.04305e+03	2.22561e-02	6.11437e-03	5.12792	2.27653	1.29620e-05
1.04342e+03	2.22589e-02	5.28789e-03	3.36449	1.91133	1.29620e-05
1.04379e+03	2.22503e-02	5.35127e-03	1.64287	1.54146	1.29620e-05
1.04416e+03	2.22543e-02	5.69543e-03	6.27634	1.13537	1.29620e-05
1.04453e+03	2.22513e-02	5.72128e-03	4.75061	0.64175	1.29620e-05
1.04490e+03	2.22627e-02	5.21713e-03	3.29430	0.11509	1.29620e-05
1.04527e+03	2.22544e-02	5.94810e-03	1.79309	5.95144	1.29620e-05
1.04564e+03	2.22568e-02	6.38676e-03	0.47552	5.35743	1.29620e-05
1.04601e+03	2.22586e-02	6.16758e-03	5.51070	4.73047	1.29620e-05
1.04638e+03	2.22499e-02	6.06114e-03	4.21645	4.18532	1.29620e-05
1.04675e+03	2.22469e-02	6.40775e-03	3.11622	3.48252	1.29620e-05
1.04712e+03	2.22562e-02	5.84962e-03	2.02753	2.77811	1.29620e-05
1.04749e+03	2.22606e-02	6.03356e-03	0.97366	2.10098	1.29620e-05
1.04786e+03	2.22600e-02	6.29980e-03	0.06718	1.31291	1.29620e-05
1.04823e+03	2.22574e-02	6.00276e-03	5.51629	0.48855	1.29620e-05
1.04860e+03	2.22569e-02	5.55887e-03	4.72513	5.93959	1.29620e-05
1.04897e+03	2.22605e-02	5.43433e-03	4.03748	5.03981	1.29620e-05
1.04934e+03	2.22591e-02	5.26115e-03	3.41242	4.11397	1.29620e-05
1.04971e+03	2.22545e-02	5.28333e-03	2.81001	3.20140	1.29620e-05
1.05008e+03	2.22504e-02	5.70073e-03	2.34701	2.18537	1.29620e-05
1.05045e+03	2.22492e-02	5.59596e-03	1.99070	1.09885	1.29620e-05
1.05082e+03	2.22501e-02	5.33246e-03	1.61646	0.06602	1.29620e-05
1.05119e+03	2.22520e-02	5.60057e-03	1.32907	5.26535	1.29620e-05
1.05156e+03	2.22518e-02	5.54363e-03	1.17664	4.08267	1.29620e-05
1.05193e+03	2.22525e-02	5.33951e-03	1.01886	2.94118	1.29620e-05
1.05230e+03	2.22540e-02	5.62718e-03	0.92487	1.74571	1.29620e-05
1.05267e+03	2.22526e-02	5.56491e-03	0.99930	0.44391	1.29620e-05
1.05304e+03	2.22523e-02	5.33094e-03	1.06365	5.47131	1.29620e-05
1.05341e+03	2.22525e-02	5.59747e-03	1.22120	4.15812	1.29620e-05
1.05378e+03	2.22502e-02	5.53222e-03	1.51844	2.74135	1.29620e-05
1.05415e+03	2.22496e-02	5.34945e-03	1.80189	1.37416	1.29620e-05
1.05452e+03	2.22496e-02	5.69054e-03	2.17333	6.23786	1.29620e-05
1.05489e+03	2.22519e-02	5.54894e-03	2.64984	4.74951	1.29620e-05
1.05526e+03	2.22573e-02	5.13688e-03	3.12880	3.29432	1.29620e-05
1.05563e+03	2.22603e-02	5.33407e-03	3.76184	1.72099	1.29620e-05
1.05600e+03	2.22602e-02	5.50404e-03	4.50058	0.07824	1.29620e-05
1.05637e+03	2.22555e-02	5.80652e-03	5.16318	4.83086	1.29620e-05
1.05674e+03	2.22588e-02	6.24547e-03	5.99748	3.16355	1.29620e-05
1.05711e+03	2.22597e-02	6.08393e-03	0.64967	1.43049	1.29620e-05
1.05748e+03	2.22589e-02	5.86569e-03	1.56677	6.03542	1.29620e-05
1.05785e+03	2.22504e-02	6.20568e-03	2.63916	4.21168	1.29620e-05
1.05822e+03	2.22466e-02	6.11439e-03	3.74662	2.41476	1.29620e-05
1.05859e+03	2.22554e-02	6.02863e-03	4.92518	0.58247	1.29620e-05
1.05896e+03	2.22596e-02	6.49728e-03	6.19089	4.98221	1.29620e-05
1.05933e+03	2.22533e-02	6.01020e-03	1.24074	3.06697	1.29620e-05
1.05970e+03	2.22611e-02	5.42161e-03	2.57508	1.18711	1.29620e-05
1.06007e+03	2.22549e-02	5.71747e-03	4.12444	5.41050	1.29620e-05
1.06044e+03	2.22511e-02	5.34382e-03	5.60764	3.45212	1.29620e-05
1.06081e+03	2.22539e-02	5.61410e-03	0.87688	1.46108	1.29620e-05
1.06118e+03	2.22513e-02	5.54826e-03	2.60593	5.61195	1.29620e-05
1.06155e+03	2.22596e-02	5.28039e-03	4.36211	3.48838	1.29620e-05
1.06192e+03	2.22592e-02	6.25117e-03	6.17004	1.34900	1.29620e-05
1.06229e+03	2.22568e-02	5.83656e-03	1.83355	5.38874	1.29620e-05
1.06266e+03	2.22463e-02	6.15269e-03	3.76747	3.19434	1.29620e-05
1.06303e+03	2.22601e-02	6.50552e-03	5.85627	0.85510	1.29620e-05
1.06340e+03	2.22527e-02	5.87231e-03	1.68891	4.83346	1.29620e-05
1.06377e+03	2.22566e-02	5.56221e-03	3.85987	2.50981	1.29620e-05
1.06414e+03	2.22532e-02	5.65398e-03	6.12950	0.12215	1.29620e-05
1.06451e+03	2.22494e-02	5.36656e-03	2.11984	4.05026	1.29620e-05
1.06489e+03	2.22581e-02	5.68026e-03	4.53451	1.58957	1.29620e-05
1.06526e+03	2.22595e-02	6.06652e-03	0.74751	5.36563	1.29620e-05
1.06563e+03	2.22459e-02	6.18945e-03	3.28086	2.85729	1.29620e-05
1.06600e+03	2.22600e-02	6.50482e-03	5.95268	0.24653	1.29620e-05
1.06637e+03	2.22592e-02	5.40273e-03	2.34147	3.95475	1.29620e-05
1.06674e+03	2.22495e-02	5.54659e-03	5.05214	1.37587	1.29620e-05
1.06711e+03	2.22492e-02	5.51408e-03	1.65151	4.94443	1.29620e-05
1.06748e+03	2.22582e-02	5.37493e-03	4.52717	2.27221	1.29620e-05
1.06785e+03	2.22595e-02	6.23116e-03	1.21112	5.82660	1.29620e-05
1.06822e+03	2.22500e-02	5.93289e-03	4.29905	2.98723	1.29620e-05
1.06859e+03	2.22537e-02	6.11699e-03	1.10418	0.20884	1.29620e-05
1.06896e+03	2.22527e-02	5.72066e-03	4.34670	3.59595	1.29620e-05
1.06933e+03	2.22509e-02	5.27939e-03	1.25333	0.78740	1.29620e-05
1.06970e+03	2.22574e-02	5.71695e-03	4.60307	4.13782	1.29620e-05
1.07007e+03	2.22569e-02	5.83576e-03	1.75856	1.15101	1.29620e-05
1.07044e+03	2.22567e-02	6.10586e-03	5.25578	4.42496	1.29620e-05
1.07081e+03	2.22599e-02	5.54305e-03	2.52846	1.39320	1.29620e-05
1.07118e+03	2.22526e-02	5.39880e-03	6.13005	4.63350	1.29620e-05
1.07155e+03	2.22588e-02	5.30109e-03	3.48814	1.58691	1.29620e-05
1.07192e+03	2.22593e-02	6.03065e-03	1.02338	4.68175	1.29620e-05
1.07229e+03	2.22547e-02	5.98912e-03	4.88271	1.48811	1.29620e-05
1.07266e+03	2.22597e-02	5.54334e-03	2.51960	4.55309	1.29620e-05
1.07303e+03	2.22527e-02	5.40231e-03	0.18218	1.34377	1.29620e-05
1.07340e+03	2.22595e-02	5.46276e-03	4.20787	4.34762	1.29620e-05
1.07377e+03	2.22550e-02	5.79136e-03	2.08742	0.99237	1.29620e-05
1.07414e+03	2.22576e-02	6.26578e-03	6.25643	3.94976	1.29620e-05
1.07451e+03	2.22529e-02	5.70755e-03	4.29644	0.50574	1.29620e-05
1.07488e+03	2.22496e-02	5.34975e-03	2.27180	3.44437	1.29620e-05
1.07525e+03	2.22595e-02	6.26577e-03	0.41013	6.25556	1.29620e-05
1.07562e+03	2.22554e-02	5.92524e-03	4.98670	2.66375	1.29620e-05
1.07599e+03	2.22607e-02	5.31550e-03	3.21267	5.45899	1.29620e-05
1.07636e+03	2.22493e-02	5.48414e-03	1.54380	1.90038	1.29620e-05
1.07673e+03	2.22582e-02	5.92097e-03	6.18868	4.63038	1.29620e-05
1.07710e+03	2.22536e-02	6.14823e-03	4.75508	0.90687	1.29620e-05
1.07747e+03	2.22615e-02	5.15459e-03	3.34537	3.47952	1.29620e-05
1.07784e+03	2.22488e-02	5.60177e-03	1.87614	6.14591	1.29620e-05
1.07821e+03	2.22590e-02	6.03673e-03	0.61028	2.36152	1.29620e-05
1.07858e+03	2.22580e-02	6.23848e-03	5.64959	4.84778	1.29620e-05
1.07895e+03	2.22513e-02	5.68953e-03	4.51144	1.00696	1.29620e-05
1.07932e+03	2.22581e-02	5.01479e-03	3.33131	3.52607	1.29620e-05
1.07969e+03	2.22521e-02	6.07004e-03	2.39062	5.84125	1.29620e-05
1.08006e+03	2.22522e-02	5.91903e-03	1.47735	1.88123	1.29620e-05
1.08043e+03	2.22537e-02	5.60866e-03	0.51170	4.29272	1.29620e-05
1.08080e+03	2.22578e-02	5.97221e-03	6.03742	0.24810	1.29620e-05
1.08117e+03	2.22567e-02	6.11536e-03	5.34080	2.45997	1.29620e-05
1.08154e+03	2.22503e-02	5.65504e-03	4.68546	4.66702	1.29620e-05
1.08191e+03	2.22599e-02	5.06890e-03	4.05317	0.60268	1.29620e-05
1.08228e+03	2.22447e-02	6.35777e-03	3.55968	2.71793	1.29620e-05
1.08265e+03	2.22616e-02	5.12440e-03	3.17616	4.75952	1.29620e-05
1.08302e+03	2.22516e-02	5.56358e-03	2.68275	0.66172	1.29620e-05
1.08339e+03	2.22514e-02	5.84291e-03	2.48242	2.58986	1.29620e-05
1.08376e+03	2.22575e-02	5.57944e-03	2.18490	4.65093	1.29620e-05
1.08413e+03	2.22481e-02	5.52807e-03	2.03658	0.28851	1.29620e-05
1.08450e+03	2.22568e-02	5.74113e-03	1.90254	2.25595	1.29620e-05
1.08487e+03	2.22534e-02	5.90246e-03	1.95454	4.07311	1.29620e-05
1.08524e+03	2.22485e-02	5.30325e-03	1.95035	5.98187	1.29620e-05
1.08561e+03	2.22544e-02	6.00316e-03	2.09428	1.49394	1.29620e-05
1.08598e+03	2.22582e-02	5.37998e-03	2.31333	3.25031	1.29620e-05
1.08635e+03	2.22501e-02	5.60187e-03	2.51049	5.06284	1.29620e-05
1.08672e+03	2.22473e-02	6.01017e-03	2.94743	0.38790	1.29620e-05
1.08709e+03	2.22599e-02	5.31736e-03	3.33640	2.08015	1.29620e-05
1.08746e+03	2.22599e-02	5.14360e-03	3.79550	3.73640	1.29620e-05
1.08783e+03	2.22494e-02	5.94793e-03	4.32588	5.35663	1.29620e-05
1.08820e+03	2.22494e-02	5.57683e-03	4.98168	0.60421	1.29620e-05
1.08857e+03	2.22559e-02	5.83871e-03	5.59792	2.21026	1.29620e-05
1.08894e+03	2.22572e-02	6.37183e-03	0.16620	3.61411	1.29620e-05
1.08931e+03	2.22517e-02	5.27558e-03	0.90621	5.14032	1.29620e-05
1.08968e+03	2.22560e-02	6.00732e-03	1.83599	0.25380	1.29620e-05
1.09005e+03	2.22611e-02	5.13780e-03	2.86980	1.58280	1.29620e-05
1.09042e+03	2.22593e-02	5.27586e-03	3.84615	3.00308	1.29620e-05
1.09079e+03	2.22554e-02	5.91305e-03	5.06621	4.21523	1.29620e-05
1.09116e+03	2.22525e-02	5.58119e-03	6.16357	5.58561	1.29620e-05
1.09153e+03	2.22585e-02	5.96356e-03	1.15921	0.52600	1.29620e-05
1.09191e+03	2.22597e-02	5.39703e-03	2.46913	1.75445	1.29620e-05
1.09228e+03	2.22600e-02	5.15467e-03	3.91005	2.88623	1.29620e-05
1.09265e+03	2.22565e-02	6.11150e-03	5.39112	4.01294	1.29620e-05
1.09302e+03	2.22522e-02	5.54166e-03	0.62733	5.13705	1.29620e-05
1.09339e+03	2.22542e-02	5.74806e-03	2.22718	6.21512	1.29620e-05
1.09376e+03	2.22550e-02	5.61482e-03	3.99978	0.87332	1.29620e-05
1.09413e+03	2.22558e-02	5.83003e-03	5.62849	1.99363	1.29620e-05
1.09450e+03	2.22523e-02	6.18010e-03	1.24457	2.85040	1.29620e-05
1.09487e+03	2.22551e-02	5.09309e-03	3.03356	3.88058	1.29620e-05
1.09524e+03	2.22558e-02	6.19206e-03	5.12184	4.64586	1.29620e-05
1.09561e+03	2.22518e-02	5.28233e-03	0.78628	5.58737	1.29620e-05
1.09598e+03	2.22464e-02	6.24919e-03	2.95720	0.05668	1.29620e-05
1.09635e+03	2.22487e-02	5.28076e-03	5.10776	0.86513	1.29620e-05
1.09672e+03	2.22590e-02	6.20219e-03	1.05214	1.63126	1.29620e-05
1.09709e+03	2.22603e-02	5.14715e-03	3.47853	2.23458	1.29620e-05
1.09746e+03	2.22566e-02	6.13309e-03	5.75066	3.02673	1.29620e-05
1.09783e+03	2.22539e-02	5.58723e-03	2.00932	3.58316	1.29620e-05
1.09820e+03	2.22574e-02	5.58129e-03	4.49625	4.23028	1.29620e-05
1.09857e+03	2.22529e-02	5.96046e-03	0.87156	4.74013	1.29620e-05
1.09894e+03	2.22577e-02	5.24885e-03	3.45224	5.36361	1.29620e-05
1.09931e+03	2.22567e-02	6.11492e-03	0.00708	5.76449	1.29620e-05
1.09968e+03	2.22512e-02	5.52368e-03	2.69868	0.03766	1.29620e-05
1.10005e+03	2.22575e-02	6.11317e-03	5.70465	0.34053	1.29620e-05
1.10042e+03	2.22485e-02	5.59543e-03	2.27955	0.82639	1.29620e-05
1.10079e+03	2.22564e-02	6.01060e-03	5.41471	1.06989	1.29620e-05
1.10116e+03	2.22480e-02	5.58654e-03	2.12741	1.48794	1.29620e-05
1.10153e+03	2.22563e-02	6.00302e-03	5.39816	1.66572	1.29620e-05
1.10190e+03	2.22483e-02	5.59180e-03	2.24682	2.01772	1.29620e-05
1.10227e+03	2.22573e-02	6.09498e-03	5.65531	2.12772	1.29620e-05
1.10264e+03	2.22505e-02	5.53831e-03	2.63322	2.42021	1.29620e-05
1.10301e+03	2.22570e-02	6.12567e-03	6.18145	2.46035	1.29620e-05
1.10338e+03	2.22566e-02	5.27428e-03	3.31638	2.66560	1.29620e-05
1.10375e+03	2.22532e-02	5.96519e-03	0.72291	2.63397	1.29620e-05
1.10412e+03	2.22581e-02	5.46698e-03	4.33469	2.71584	1.29620e-05
1.10449e+03	2.22520e-02	5.70404e-03	1.83397	2.66126	1.29620e-05
1.10486e+03	2.22555e-02	6.08985e-03	5.52038	2.71271	1.29620e-05
1.10523e+03	2.22609e-02	5.08003e-03	3.22475	2.52258	1.29620e-05
1.10560e+03	2.22588e-02	6.21042e-03	0.79126	2.50484	1.29620e-05
1.10597e+03	2.22487e-02	5.31547e-03	4.82610	2.33771	1.29620e-05
1.10634e+03	2.22487e-02	6.10579e-03	2.65354	2.12926	1.29620e-05
1.10671e+03	2.22517e-02	5.30219e-03	0.47355	1.96362	1.29620e-05
1.10708e+03	2.22527e-02	6.08612e-03	4.76360	1.64534	1.29620e-05
1.10745e+03	2.22514e-02	5.20967e-03	2.67899	1.45389	1.29620e-05
1.10782e+03	2.22530e-02	6.19258e-03	0.85501	1.03584	1.29620e-05
1.10819e+03	2.22540e-02	5.70672e-03	5.19534	0.77348	1.29620e-05
1.10856e+03	2.22582e-02	5.42528e-03	3.55766	0.23886	1.29620e-05
1.10893e+03	2.22567e-02	5.71520e-03	1.72608	6.21592	1.29620e-05
1.10930e+03	2.22519e-02	5.56706e-03	0.14958	5.69025	1.29620e-05
1.10967e+03	2.22533e-02	5.90535e-03	4.85893	5.19638	1.29620e-05
1.11004e+03	2.22564e-02	5.15950e-03	3.32375	4.69922	1.29620e-05
1.11041e+03	2.22530e-02	5.75331e-03	1.88034	4.11857	1.29620e-05
1.11078e+03	2.22579e-02	5.96404e-03	0.53796	3.49782	1.29620e-05
1.11115e+03	2.22492e-02	5.43211e-03	5.50423	2.88637	1.29620e-05
1.11152e+03	2.22490e-02	5.83222e-03	4.34485	2.15191	1.29620e-05
1.11189e+03	2.22545e-02	5.33755e-03	3.09690	1.54111	1.29620e-05
1.11226e+03	2.22548e-02	5.47600e-03	2.11330	0.70096	1.29620e-05
1.11263e+03	2.22585e-02	6.16998e-03	1.04768	6.25984	1.29620e-05
1.11300e+03	2.22515e-02	5.32195e-03	0.13394	5.41914	1.29620e-05
1.11337e+03	2.22578e-02	6.33998e-03	5.60750	4.50880	1.29620e-05
1.11374e+03	2.22548e-02	5.41721e-03	4.72662	3.70504	1.29620e-05
1.11411e+03	2.22535e-02	5.59760e-03	4.09813	2.68288	1.29620e-05
1.11448e+03	2.22441e-02	6.09338e-03	3.36086	1.80365	1.29620e-05
1.11485e+03	2.22510e-02	5.38228e-03	2.76914	0.81468	1.29620e-05
1.11522e+03	2.22571e-02	5.47444e-03	2.24632	6.07438	1.29620e-05
